ID,Timestamp,Brand,Type
1400,9/19/2022,Infinix,ORGANIC
1401,9/19/2022,Itel,ORGANIC
1402,9/19/2022,Infinix,ORGANIC
1403,9/19/2022,Infinix,ORGANIC
1404,9/19/2022,Infinix,ORGANIC
1405,9/19/2022,Infinix,ORGANIC
1406,9/19/2022,Infinix,ORGANIC
1407,9/19/2022,Infinix,ORGANIC
1408,9/19/2022,Itel,ORGANIC
1409,9/19/2022,Itel,ORGANIC
1410,9/19/2022,Infinix,ORGANIC
1411,9/19/2022,Infinix,ORGANIC
1412,9/19/2022,Samsung,ORGANIC
1413,9/19/2022,Infinix,ORGANIC
1414,9/19/2022,Infinix,ORGANIC
1415,9/19/2022,Infinix,ORGANIC
1416,9/19/2022,Infinix,ORGANIC
1418,9/19/2022,Infinix,ORGANIC
1419,9/19/2022,Infinix,ORGANIC
1417,9/19/2022,Samsung,ORGANIC
1420,9/19/2022,Itel,ORGANIC
1421,9/19/2022,Itel,ORGANIC
1422,9/19/2022,Infinix,ORGANIC
1423,9/19/2022,Infinix,ORGANIC
1424,9/19/2022,Itel,ORGANIC
1425,9/19/2022,Infinix,ORGANIC
1426,9/19/2022,Infinix,ORGANIC
1427,9/19/2022,Realme,PAID
1428,9/19/2022,Nokia,ORGANIC
1429,9/19/2022,Samsung,ORGANIC
1430,9/19/2022,Realme,ORGANIC
1431,9/19/2022,Itel,ORGANIC
1432,9/19/2022,Xiaomi,ORGANIC
1433,9/19/2022,Realme,ORGANIC
1434,9/19/2022,Samsung,ORGANIC
1435,9/19/2022,Vivo,ORGANIC
1436,9/19/2022,Samsung,ORGANIC
1372,9/19/2022,Realme,ORGANIC
1437,9/19/2022,Samsung,ORGANIC
1438,9/19/2022,Vivo,ORGANIC
1439,9/19/2022,Xiaomi,ORGANIC
1440,9/19/2022,Vivo,ORGANIC
1441,9/19/2022,Vivo,ORGANIC
1442,9/19/2022,Dcode,ORGANIC
1443,9/19/2022,Nokia,ORGANIC
1444,9/19/2022,Realme,ORGANIC
1445,9/19/2022,Infinix,ORGANIC
1446,9/19/2022,Vivo,ORGANIC
1447,9/19/2022,Samsung,ORGANIC
1448,9/19/2022,Itel,ORGANIC
1449,9/19/2022,Infinix,ORGANIC
1450,9/19/2022,Nokia,ORGANIC
1451,9/19/2022,Tecno,ORGANIC
1452,9/19/2022,Tecno,ORGANIC
1453,9/19/2022,Nokia,ORGANIC
1454,9/19/2022,Realme,ORGANIC
1455,9/19/2022,Tecno,ORGANIC
1456,9/19/2022,Xiaomi,ORGANIC
1457,9/19/2022,Vivo,ORGANIC
1458,9/19/2022,Nokia,ORGANIC
1459,9/19/2022,Realme,ORGANIC
1460,9/19/2022,Itel,ORGANIC
1461,9/19/2022,Itel,ORGANIC
1462,9/19/2022,Nokia,ORGANIC
1463,9/19/2022,Nokia,ORGANIC
1464,9/19/2022,Nokia,ORGANIC
1465,9/19/2022,Nokia,ORGANIC
1466,9/19/2022,Realme,ORGANIC
1467,9/19/2022,Vivo,ORGANIC
1468,9/19/2022,Itel,ORGANIC
1469,9/19/2022,Xiaomi,ORGANIC
1470,9/19/2022,Vivo,PAID
1471,9/19/2022,Nokia,ORGANIC
1474,9/19/2022,Realme,PAID
1475,9/19/2022,Nokia,ORGANIC
1473,9/19/2022,Samsung,ORGANIC
1472,9/19/2022,Infinix,PAID
1476,9/19/2022,Realme,ORGANIC
1477,9/19/2022,Nokia,ORGANIC
1478,9/19/2022,Dcode,ORGANIC
1479,9/19/2022,Samsung,ORGANIC
1480,9/19/2022,Realme,ORGANIC
1481,9/19/2022,Xiaomi,ORGANIC
1482,9/19/2022,Vivo,ORGANIC
1483,9/19/2022,Infinix,ORGANIC
1484,9/19/2022,Tecno,ORGANIC
1485,9/19/2022,Nokia,ORGANIC
1486,9/19/2022,Infinix,ORGANIC
1487,9/19/2022,Xiaomi,ORGANIC
1488,9/19/2022,Infinix,ORGANIC
1489,9/19/2022,Xiaomi,ORGANIC
1490,9/19/2022,Nokia,ORGANIC
1491,9/19/2022,Samsung,ORGANIC
1492,9/19/2022,Realme,ORGANIC
1493,9/19/2022,Itel,ORGANIC
1494,9/19/2022,Infinix,ORGANIC
1495,9/19/2022,Vivo,PAID
1496,9/19/2022,Vivo,ORGANIC
1498,9/19/2022,Realme,ORGANIC
1499,9/19/2022,Tecno,ORGANIC
1500,9/19/2022,Samsung,PAID
1501,9/19/2022,Vivo,PAID
1497,9/19/2022,Xiaomi,ORGANIC
1502,9/19/2022,Tecno,PAID
1503,9/19/2022,Tecno,PAID
1287,9/19/2022,Infinix,PAID
1504,9/19/2022,Vivo,PAID
1505,9/19/2022,Samsung,ORGANIC
1506,9/19/2022,Realme,PAID
1507,9/19/2022,Infinix,PAID
1508,9/19/2022,Realme,PAID
1509,9/19/2022,Samsung,PAID
1510,9/19/2022,Vivo,PAID
1511,9/19/2022,Samsung,PAID
1512,9/19/2022,Samsung,PAID
1513,9/19/2022,Samsung,PAID
1514,9/19/2022,Vivo,PAID
1515,9/19/2022,Infinix,PAID
1516,9/19/2022,Infinix,PAID
1519,9/19/2022,Samsung,PAID
1517,9/19/2022,Infinix,PAID
1518,9/19/2022,Infinix,PAID
1520,9/19/2022,Nokia,PAID
1521,9/19/2022,Samsung,PAID
1522,9/19/2022,Vivo,PAID
1523,9/19/2022,Samsung,PAID
1524,9/19/2022,Samsung,PAID
1525,9/19/2022,Infinix,PAID
1526,9/19/2022,Infinix,PAID
1527,9/19/2022,Itel,PAID
1528,9/19/2022,Infinix,PAID
1529,9/19/2022,Vivo,PAID
1530,9/19/2022,Samsung,PAID
1532,9/19/2022,Vivo,PAID
1531,9/19/2022,Vivo,PAID
1533,9/19/2022,Dcode,PAID
1534,9/19/2022,Samsung,PAID
1535,9/19/2022,Samsung,PAID
1537,9/19/2022,Infinix,ORGANIC
1536,9/19/2022,Samsung,PAID
1538,9/19/2022,Infinix,PAID
1539,9/19/2022,Vivo,PAID
1541,9/19/2022,Nokia,PAID
1540,9/19/2022,Vivo,PAID
1542,9/19/2022,Infinix,PAID
1543,9/19/2022,Realme,PAID
1545,9/19/2022,Realme,PAID
1544,9/19/2022,Samsung,PAID
1546,9/19/2022,Samsung,PAID
1547,9/19/2022,Nokia,PAID
1549,9/19/2022,Tecno,PAID
1548,9/19/2022,Vivo,PAID
1550,9/19/2022,Samsung,PAID
1551,9/19/2022,Samsung,PAID
1552,9/19/2022,Vivo,PAID
1553,9/19/2022,Realme,PAID
1554,9/19/2022,Vivo,PAID
1555,9/19/2022,Samsung,PAID
1557,9/19/2022,Vivo,PAID
1558,9/19/2022,Samsung,PAID
1559,9/19/2022,Realme,PAID
1560,9/19/2022,Xiaomi,PAID
1561,9/19/2022,Samsung,PAID
1562,9/19/2022,Vivo,PAID
1563,9/19/2022,Samsung,PAID
1565,9/19/2022,Infinix,PAID
1564,9/19/2022,Infinix,PAID
1556,9/19/2022,Samsung,PAID
1567,9/19/2022,Samsung,PAID
1593,9/19/2022,Tecno,PAID
1568,9/19/2022,Infinix,ORGANIC
1569,9/19/2022,Samsung,ORGANIC
1594,9/20/2022,Samsung,PAID
1570,9/19/2022,Realme,PAID
1571,9/19/2022,Itel,PAID
1605,9/20/2022,Vivo,PAID
1572,9/19/2022,Realme,ORGANIC
1573,9/19/2022,Infinix,PAID
1574,9/19/2022,Samsung,PAID
1575,9/19/2022,Tecno,PAID
1576,9/19/2022,Samsung,PAID
1577,9/19/2022,Infinix,PAID
1578,9/19/2022,Samsung,PAID
1579,9/19/2022,Samsung,PAID
1580,9/19/2022,Samsung,PAID
1581,9/19/2022,Realme,PAID
1611,9/20/2022,Samsung,ORGANIC
1583,9/19/2022,Xiaomi,PAID
1584,9/19/2022,Tecno,PAID
1585,9/19/2022,Infinix,PAID
1586,9/19/2022,Infinix,ORGANIC
1587,9/19/2022,Vivo,PAID
1588,9/19/2022,Nokia,PAID
1589,9/19/2022,Tecno,PAID
1590,9/19/2022,Vivo,PAID
1591,9/19/2022,Samsung,PAID
443,9/16/2022,Realme,ORGANIC
1595,9/20/2022,Realme,PAID
1596,9/20/2022,Samsung,PAID
1597,9/20/2022,Tecno,PAID
1598,9/20/2022,Infinix,PAID
1599,9/20/2022,Samsung,PAID
1601,9/20/2022,Samsung,PAID
1602,9/20/2022,Realme,PAID
1603,9/20/2022,Vivo,PAID
1604,9/20/2022,Realme,PAID
1607,9/20/2022,Vivo,PAID
1608,9/20/2022,Tecno,PAID
1582,9/19/2022,Samsung,PAID
1609,9/20/2022,Tecno,ORGANIC
1613,9/20/2022,Realme,ORGANIC
1612,9/20/2022,Xiaomi,ORGANIC
1610,9/20/2022,Samsung,PAID
1614,9/20/2022,Tecno,PAID
1615,9/20/2022,Realme,PAID
1616,9/20/2022,Infinix,PAID
1600,9/20/2022,Vivo,PAID
1606,9/20/2022,Itel,PAID
2799,9/22/2022,Samsung,PAID
1592,9/19/2022,Samsung,PAID
1617,9/20/2022,Samsung,PAID
1618,9/20/2022,Vivo,PAID
1619,9/20/2022,Xiaomi,PAID
1621,9/20/2022,Infinix,PAID
1622,9/20/2022,Infinix,PAID
1623,9/20/2022,Tecno,PAID
1624,9/20/2022,Realme,PAID
1625,9/20/2022,Samsung,PAID
1626,9/20/2022,Infinix,PAID
1627,9/20/2022,Vivo,PAID
1628,9/20/2022,Vivo,PAID
1629,9/20/2022,Samsung,PAID
1631,9/20/2022,Xiaomi,ORGANIC
1632,9/20/2022,Samsung,PAID
1633,9/20/2022,Samsung,PAID
1634,9/20/2022,Infinix,ORGANIC
1635,9/20/2022,Tecno,PAID
1636,9/20/2022,Infinix,PAID
1652,9/20/2022,Vivo,PAID
1638,9/20/2022,Xiaomi,ORGANIC
1620,9/20/2022,Vivo,PAID
1639,9/20/2022,Vivo,PAID
1640,9/20/2022,Vivo,PAID
1642,9/20/2022,Samsung,PAID
1643,9/20/2022,Itel,PAID
1644,9/20/2022,Tecno,PAID
1645,9/20/2022,Realme,ORGANIC
1637,9/20/2022,Vivo,PAID
1646,9/20/2022,Realme,PAID
1647,9/20/2022,Vivo,PAID
1650,9/20/2022,Vivo,ORGANIC
1654,9/20/2022,Tecno,PAID
1648,9/20/2022,Samsung,PAID
1653,9/20/2022,Tecno,PAID
1655,9/20/2022,Vivo,PAID
1656,9/20/2022,Infinix,PAID
1657,9/20/2022,Samsung,ORGANIC
1658,9/20/2022,Infinix,ORGANIC
1660,9/20/2022,Samsung,PAID
1661,9/20/2022,Xiaomi,ORGANIC
1630,9/20/2022,Xiaomi,PAID
1662,9/20/2022,Realme,PAID
1663,9/20/2022,Infinix,PAID
1665,9/20/2022,Xiaomi,PAID
1666,9/20/2022,Xiaomi,PAID
1669,9/20/2022,Infinix,PAID
1667,9/20/2022,Infinix,ORGANIC
1668,9/20/2022,Realme,PAID
1651,9/20/2022,Xiaomi,PAID
1641,9/20/2022,Samsung,PAID
1659,9/20/2022,Samsung,PAID
1664,9/20/2022,Realme,PAID
1670,9/20/2022,Samsung,PAID
1672,9/20/2022,Realme,PAID
1671,9/20/2022,Vivo,PAID
1673,9/20/2022,Infinix,ORGANIC
1710,9/20/2022,Tecno,PAID
1676,9/20/2022,Realme,ORGANIC
1677,9/20/2022,Realme,ORGANIC
1566,9/19/2022,Vivo,PAID
1678,9/20/2022,Vivo,PAID
1679,9/20/2022,Samsung,PAID
1680,9/20/2022,Xiaomi,PAID
1681,9/20/2022,Infinix,PAID
1682,9/20/2022,Infinix,PAID
1683,9/20/2022,Vivo,PAID
1701,9/20/2022,Samsung,PAID
1711,9/20/2022,Samsung,PAID
1685,9/20/2022,Nokia,ORGANIC
1686,9/20/2022,Samsung,PAID
1687,9/20/2022,Xiaomi,PAID
1688,9/20/2022,Realme,PAID
1689,9/20/2022,Nokia,PAID
1690,9/20/2022,Vivo,PAID
1691,9/20/2022,Nokia,PAID
1692,9/20/2022,Vivo,PAID
1693,9/20/2022,Realme,PAID
1694,9/20/2022,Vivo,PAID
1695,9/20/2022,Samsung,ORGANIC
1697,9/20/2022,Tecno,PAID
1698,9/20/2022,Realme,PAID
1699,9/20/2022,Realme,PAID
1700,9/20/2022,Realme,ORGANIC
1702,9/20/2022,Vivo,PAID
1703,9/20/2022,Infinix,ORGANIC
91,9/14/2022,Samsung,PAID
1674,9/20/2022,Realme,PAID
1704,9/20/2022,Xiaomi,PAID
1705,9/20/2022,Samsung,PAID
1706,9/20/2022,Realme,PAID
1707,9/20/2022,Infinix,PAID
1708,9/20/2022,Samsung,PAID
1709,9/20/2022,Vivo,ORGANIC
1684,9/20/2022,Infinix,PAID
1712,9/20/2022,Samsung,PAID
1713,9/20/2022,Samsung,PAID
1714,9/20/2022,Tecno,PAID
1715,9/20/2022,Xiaomi,PAID
1716,9/20/2022,Realme,PAID
1717,9/20/2022,Xiaomi,PAID
1718,9/20/2022,Infinix,PAID
1719,9/20/2022,Xiaomi,PAID
1696,9/20/2022,Samsung,PAID
3099,9/23/2022,Realme,ORGANIC
1720,9/20/2022,Vivo,PAID
1721,9/20/2022,Realme,PAID
1722,9/20/2022,Samsung,PAID
1724,9/20/2022,Realme,ORGANIC
1675,9/20/2022,Tecno,PAID
1725,9/20/2022,Infinix,ORGANIC
1723,9/20/2022,Infinix,PAID
1726,9/20/2022,Realme,PAID
1727,9/20/2022,Tecno,PAID
1728,9/20/2022,Samsung,PAID
1729,9/20/2022,Xiaomi,PAID
1731,9/20/2022,Itel,PAID
1730,9/20/2022,Samsung,PAID
1768,9/21/2022,Tecno,PAID
1733,9/20/2022,Infinix,PAID
1734,9/20/2022,Samsung,PAID
1732,9/20/2022,Tecno,PAID
1735,9/20/2022,Tecno,ORGANIC
1736,9/21/2022,Samsung,PAID
1737,9/21/2022,Realme,PAID
1762,9/21/2022,Realme,PAID
1739,9/21/2022,Samsung,PAID
1740,9/21/2022,Vivo,PAID
1741,9/21/2022,Samsung,PAID
1742,9/21/2022,Xiaomi,PAID
1743,9/21/2022,Samsung,PAID
1744,9/21/2022,Samsung,PAID
1745,9/21/2022,Samsung,PAID
1746,9/21/2022,Realme,ORGANIC
1747,9/21/2022,Realme,PAID
1748,9/21/2022,Tecno,PAID
1749,9/21/2022,Samsung,PAID
1750,9/21/2022,Infinix,ORGANIC
1751,9/21/2022,Tecno,PAID
1763,9/21/2022,Samsung,PAID
1753,9/21/2022,Samsung,ORGANIC
1754,9/21/2022,Vivo,PAID
1755,9/21/2022,Samsung,PAID
1756,9/21/2022,Tecno,PAID
1757,9/21/2022,Infinix,PAID
1758,9/21/2022,Infinix,PAID
1759,9/21/2022,Realme,PAID
1760,9/21/2022,Realme,ORGANIC
1738,9/21/2022,Vivo,PAID
1761,9/21/2022,Samsung,PAID
1764,9/21/2022,Tecno,PAID
1765,9/21/2022,Itel,PAID
1766,9/21/2022,Samsung,PAID
1767,9/21/2022,Tecno,PAID
1769,9/21/2022,Infinix,PAID
1771,9/21/2022,Tecno,ORGANIC
1752,9/21/2022,Samsung,PAID
1770,9/21/2022,Samsung,PAID
1772,9/21/2022,Samsung,PAID
1773,9/21/2022,Samsung,ORGANIC
1774,9/21/2022,Samsung,ORGANIC
1775,9/21/2022,Samsung,ORGANIC
1776,9/21/2022,Samsung,ORGANIC
1777,9/21/2022,Realme,ORGANIC
1778,9/21/2022,Infinix,ORGANIC
1779,9/21/2022,Vivo,ORGANIC
1780,9/21/2022,Vivo,ORGANIC
1781,9/21/2022,Tecno,ORGANIC
1782,9/21/2022,Tecno,ORGANIC
1783,9/21/2022,Tecno,ORGANIC
1784,9/21/2022,Tecno,ORGANIC
1785,9/21/2022,Samsung,ORGANIC
1786,9/21/2022,Tecno,ORGANIC
1787,9/21/2022,Xiaomi,ORGANIC
1788,9/21/2022,Itel,ORGANIC
1789,9/21/2022,Samsung,ORGANIC
1790,9/21/2022,Tecno,ORGANIC
1791,9/21/2022,Vivo,ORGANIC
1792,9/21/2022,Tecno,ORGANIC
1793,9/21/2022,Nokia,ORGANIC
1794,9/21/2022,Samsung,ORGANIC
1795,9/21/2022,Tecno,ORGANIC
1796,9/21/2022,Nokia,ORGANIC
1797,9/21/2022,Tecno,ORGANIC
1798,9/21/2022,Infinix,ORGANIC
1799,9/21/2022,Tecno,ORGANIC
1800,9/21/2022,Infinix,ORGANIC
1801,9/21/2022,Realme,ORGANIC
1802,9/21/2022,Tecno,ORGANIC
1803,9/21/2022,Tecno,ORGANIC
1804,9/21/2022,Vivo,ORGANIC
1805,9/21/2022,Vivo,ORGANIC
1806,9/21/2022,Vivo,ORGANIC
1807,9/21/2022,Nokia,PAID
1809,9/21/2022,Tecno,ORGANIC
1810,9/21/2022,Tecno,ORGANIC
1811,9/21/2022,Itel,ORGANIC
1812,9/21/2022,Tecno,ORGANIC
1813,9/21/2022,Itel,ORGANIC
1814,9/21/2022,Infinix,ORGANIC
1815,9/21/2022,Tecno,ORGANIC
1816,9/21/2022,Tecno,ORGANIC
1817,9/21/2022,Tecno,ORGANIC
1818,9/21/2022,Infinix,ORGANIC
1819,9/21/2022,Itel,ORGANIC
1820,9/21/2022,Itel,ORGANIC
1821,9/21/2022,Vivo,ORGANIC
1823,9/21/2022,Tecno,ORGANIC
1824,9/21/2022,Tecno,ORGANIC
1822,9/21/2022,Realme,ORGANIC
1825,9/21/2022,Tecno,ORGANIC
1826,9/21/2022,Tecno,ORGANIC
1827,9/21/2022,Vivo,ORGANIC
1828,9/21/2022,Itel,ORGANIC
1829,9/21/2022,Tecno,ORGANIC
1830,9/21/2022,Tecno,ORGANIC
1831,9/21/2022,Tecno,ORGANIC
1832,9/21/2022,Tecno,ORGANIC
1833,9/21/2022,Itel,ORGANIC
1834,9/21/2022,Itel,ORGANIC
1835,9/21/2022,Realme,ORGANIC
1836,9/21/2022,Tecno,ORGANIC
1837,9/21/2022,Vivo,ORGANIC
1838,9/21/2022,Nokia,ORGANIC
1839,9/21/2022,Vivo,ORGANIC
1840,9/21/2022,Xiaomi,ORGANIC
1841,9/21/2022,Infinix,ORGANIC
1842,9/21/2022,Samsung,ORGANIC
1843,9/21/2022,Vivo,ORGANIC
1844,9/21/2022,Realme,ORGANIC
1845,9/21/2022,Itel,ORGANIC
1846,9/21/2022,Itel,ORGANIC
1847,9/21/2022,Infinix,ORGANIC
1848,9/21/2022,Itel,ORGANIC
1849,9/21/2022,Itel,ORGANIC
1850,9/21/2022,Infinix,ORGANIC
1851,9/21/2022,Itel,ORGANIC
1852,9/21/2022,Infinix,ORGANIC
1853,9/21/2022,Infinix,ORGANIC
1854,9/21/2022,Nokia,ORGANIC
1855,9/21/2022,Itel,ORGANIC
1856,9/21/2022,Dcode,ORGANIC
1857,9/21/2022,Itel,ORGANIC
1858,9/21/2022,Xiaomi,ORGANIC
1859,9/21/2022,Tecno,ORGANIC
1860,9/21/2022,Infinix,ORGANIC
1861,9/21/2022,Vivo,ORGANIC
1862,9/21/2022,Nokia,ORGANIC
1863,9/21/2022,Itel,ORGANIC
1864,9/21/2022,Infinix,ORGANIC
1865,9/21/2022,Infinix,ORGANIC
1866,9/21/2022,Infinix,ORGANIC
1867,9/21/2022,Realme,ORGANIC
1868,9/21/2022,Itel,ORGANIC
1869,9/21/2022,Tecno,ORGANIC
1870,9/21/2022,Itel,ORGANIC
1871,9/21/2022,Itel,ORGANIC
1872,9/21/2022,Itel,ORGANIC
1873,9/21/2022,Itel,ORGANIC
1874,9/21/2022,Itel,ORGANIC
1875,9/21/2022,Nokia,ORGANIC
1876,9/21/2022,Itel,ORGANIC
1877,9/21/2022,Dcode,ORGANIC
1878,9/21/2022,Itel,ORGANIC
1879,9/21/2022,Itel,ORGANIC
1880,9/21/2022,Itel,ORGANIC
1881,9/21/2022,Itel,ORGANIC
1882,9/21/2022,Vivo,ORGANIC
1883,9/21/2022,Infinix,ORGANIC
1884,9/21/2022,Infinix,ORGANIC
1885,9/21/2022,Dcode,ORGANIC
1886,9/21/2022,Nokia,ORGANIC
1887,9/21/2022,Xiaomi,ORGANIC
1888,9/21/2022,Infinix,ORGANIC
1889,9/21/2022,Infinix,ORGANIC
1890,9/21/2022,Nokia,ORGANIC
1891,9/21/2022,Infinix,ORGANIC
1892,9/21/2022,Itel,ORGANIC
1893,9/21/2022,Infinix,ORGANIC
1894,9/21/2022,Infinix,ORGANIC
1895,9/21/2022,Realme,ORGANIC
1896,9/21/2022,Vivo,PAID
1897,9/21/2022,Tecno,ORGANIC
1898,9/21/2022,Infinix,ORGANIC
1899,9/21/2022,Tecno,ORGANIC
1900,9/21/2022,Itel,ORGANIC
1901,9/21/2022,Tecno,ORGANIC
1902,9/21/2022,Tecno,ORGANIC
1903,9/21/2022,Itel,ORGANIC
1904,9/21/2022,Tecno,ORGANIC
1905,9/21/2022,Itel,ORGANIC
1906,9/21/2022,Tecno,ORGANIC
1907,9/21/2022,Tecno,ORGANIC
1908,9/21/2022,Tecno,ORGANIC
1909,9/21/2022,Itel,ORGANIC
1910,9/21/2022,Tecno,ORGANIC
1911,9/21/2022,Tecno,ORGANIC
1912,9/21/2022,Tecno,ORGANIC
1913,9/21/2022,Itel,ORGANIC
1914,9/21/2022,Itel,ORGANIC
1915,9/21/2022,Itel,ORGANIC
1916,9/21/2022,Tecno,ORGANIC
1917,9/21/2022,Itel,ORGANIC
1918,9/21/2022,Tecno,ORGANIC
1919,9/21/2022,Itel,ORGANIC
1920,9/21/2022,Itel,ORGANIC
1921,9/21/2022,Itel,ORGANIC
1922,9/21/2022,Tecno,ORGANIC
1923,9/21/2022,Itel,ORGANIC
1924,9/21/2022,Infinix,ORGANIC
1925,9/21/2022,Itel,ORGANIC
1926,9/21/2022,Itel,ORGANIC
1927,9/21/2022,Itel,ORGANIC
1928,9/21/2022,Infinix,ORGANIC
1929,9/21/2022,Infinix,ORGANIC
1930,9/21/2022,Itel,ORGANIC
1932,9/21/2022,Infinix,ORGANIC
4713,9/27/2022,Xiaomi,PAID
1933,9/21/2022,Tecno,ORGANIC
1934,9/21/2022,Infinix,ORGANIC
1935,9/21/2022,Realme,ORGANIC
1936,9/21/2022,Realme,ORGANIC
1937,9/21/2022,Itel,ORGANIC
1938,9/21/2022,Itel,ORGANIC
1939,9/21/2022,Itel,ORGANIC
1940,9/21/2022,Itel,ORGANIC
1941,9/21/2022,Infinix,ORGANIC
1942,9/21/2022,Itel,ORGANIC
1943,9/21/2022,Itel,ORGANIC
1944,9/21/2022,Infinix,ORGANIC
1945,9/21/2022,Infinix,ORGANIC
1946,9/21/2022,Infinix,ORGANIC
1947,9/21/2022,Tecno,ORGANIC
1948,9/21/2022,Infinix,ORGANIC
1949,9/21/2022,Itel,ORGANIC
1950,9/21/2022,Infinix,ORGANIC
1951,9/21/2022,Tecno,ORGANIC
1952,9/21/2022,Infinix,ORGANIC
1953,9/21/2022,Infinix,ORGANIC
1954,9/21/2022,Infinix,ORGANIC
1955,9/21/2022,Infinix,ORGANIC
1956,9/21/2022,Infinix,ORGANIC
1957,9/21/2022,Infinix,ORGANIC
1958,9/21/2022,Infinix,ORGANIC
1959,9/21/2022,Infinix,ORGANIC
1960,9/21/2022,Infinix,ORGANIC
1961,9/21/2022,Infinix,ORGANIC
1962,9/21/2022,Itel,ORGANIC
1963,9/21/2022,Infinix,ORGANIC
1964,9/21/2022,Infinix,ORGANIC
1965,9/21/2022,Infinix,ORGANIC
1966,9/21/2022,Tecno,ORGANIC
1967,9/21/2022,Itel,ORGANIC
1968,9/21/2022,Itel,ORGANIC
1969,9/21/2022,Tecno,ORGANIC
1970,9/21/2022,Infinix,ORGANIC
1971,9/21/2022,Itel,ORGANIC
1972,9/21/2022,Tecno,ORGANIC
1973,9/21/2022,Tecno,ORGANIC
1974,9/21/2022,Tecno,ORGANIC
1975,9/21/2022,Tecno,ORGANIC
1976,9/21/2022,Itel,ORGANIC
1977,9/21/2022,Itel,ORGANIC
1978,9/21/2022,Tecno,ORGANIC
1980,9/21/2022,Infinix,ORGANIC
1979,9/21/2022,Xiaomi,PAID
1981,9/21/2022,Realme,ORGANIC
1982,9/21/2022,Tecno,ORGANIC
1983,9/21/2022,Tecno,ORGANIC
1984,9/21/2022,Infinix,ORGANIC
1985,9/21/2022,Infinix,ORGANIC
1986,9/21/2022,Infinix,ORGANIC
1987,9/21/2022,Tecno,ORGANIC
1988,9/21/2022,Itel,ORGANIC
1989,9/21/2022,Itel,ORGANIC
1990,9/21/2022,Infinix,ORGANIC
1991,9/21/2022,Infinix,ORGANIC
1992,9/21/2022,Infinix,ORGANIC
1993,9/21/2022,Infinix,ORGANIC
1994,9/21/2022,Itel,ORGANIC
1995,9/21/2022,Itel,ORGANIC
1996,9/21/2022,Tecno,ORGANIC
1997,9/21/2022,Itel,ORGANIC
1998,9/21/2022,Itel,ORGANIC
1999,9/21/2022,Infinix,ORGANIC
2000,9/21/2022,Infinix,ORGANIC
2001,9/21/2022,Tecno,ORGANIC
2002,9/21/2022,Infinix,ORGANIC
2003,9/21/2022,Infinix,ORGANIC
2004,9/21/2022,Infinix,ORGANIC
2005,9/21/2022,Infinix,ORGANIC
2006,9/21/2022,Infinix,ORGANIC
2007,9/21/2022,Infinix,ORGANIC
2008,9/21/2022,Itel,ORGANIC
2009,9/21/2022,Infinix,ORGANIC
2010,9/21/2022,Infinix,ORGANIC
2011,9/21/2022,Infinix,ORGANIC
2012,9/21/2022,Infinix,ORGANIC
2013,9/21/2022,Infinix,ORGANIC
2014,9/21/2022,Infinix,ORGANIC
2015,9/21/2022,Vivo,PAID
2016,9/21/2022,Itel,ORGANIC
2017,9/21/2022,Infinix,ORGANIC
2018,9/21/2022,Infinix,ORGANIC
2019,9/21/2022,Itel,ORGANIC
2020,9/21/2022,Infinix,ORGANIC
2021,9/21/2022,Tecno,ORGANIC
2022,9/21/2022,Itel,ORGANIC
2023,9/21/2022,Infinix,ORGANIC
2024,9/21/2022,Itel,ORGANIC
2025,9/21/2022,Itel,ORGANIC
2026,9/21/2022,Infinix,ORGANIC
2027,9/21/2022,Itel,ORGANIC
2028,9/21/2022,Itel,ORGANIC
2029,9/21/2022,Itel,ORGANIC
2030,9/21/2022,Infinix,ORGANIC
2031,9/21/2022,Infinix,ORGANIC
2032,9/21/2022,Infinix,ORGANIC
2033,9/21/2022,Itel,ORGANIC
2034,9/21/2022,Itel,ORGANIC
2035,9/21/2022,Infinix,ORGANIC
2036,9/21/2022,Infinix,ORGANIC
2037,9/21/2022,Tecno,ORGANIC
2038,9/21/2022,Itel,ORGANIC
2039,9/21/2022,Tecno,ORGANIC
2040,9/21/2022,Itel,ORGANIC
2041,9/21/2022,Realme,ORGANIC
2042,9/21/2022,Infinix,ORGANIC
2043,9/21/2022,Itel,ORGANIC
2044,9/21/2022,Samsung,ORGANIC
1808,9/21/2022,Vivo,ORGANIC
2045,9/21/2022,Infinix,ORGANIC
2046,9/21/2022,Infinix,ORGANIC
2047,9/21/2022,Infinix,ORGANIC
2048,9/21/2022,Infinix,ORGANIC
2049,9/21/2022,Realme,ORGANIC
2050,9/21/2022,Infinix,ORGANIC
2051,9/21/2022,Infinix,ORGANIC
2053,9/21/2022,Infinix,ORGANIC
2054,9/21/2022,Infinix,ORGANIC
2055,9/21/2022,Infinix,ORGANIC
2056,9/21/2022,Infinix,ORGANIC
2057,9/21/2022,Infinix,ORGANIC
2058,9/21/2022,Tecno,ORGANIC
2059,9/21/2022,Infinix,ORGANIC
2060,9/21/2022,Realme,ORGANIC
2061,9/21/2022,Infinix,ORGANIC
2062,9/21/2022,Infinix,ORGANIC
2063,9/21/2022,Itel,ORGANIC
2064,9/21/2022,Infinix,ORGANIC
2065,9/21/2022,Infinix,ORGANIC
2066,9/21/2022,Itel,ORGANIC
2067,9/21/2022,Infinix,ORGANIC
2068,9/21/2022,Tecno,ORGANIC
2069,9/21/2022,Infinix,ORGANIC
